,0
2017-11-15 06:00:00,0.0
2017-11-15 07:00:00,0.0
2017-11-15 08:00:00,0.0
2017-11-15 09:00:00,0.0
2017-11-15 10:00:00,0.0
2017-11-15 11:00:00,0.0
2017-11-15 12:00:00,0.0
2017-11-15 13:00:00,0.002
2017-11-15 14:00:00,0.010000000000000002
2017-11-15 15:00:00,0.030000000000000006
