,0
2017-09-14 03:00:00,1.1360000000000001
2017-09-14 04:00:00,0.6980000000000001
2017-09-14 05:00:00,0.274
2017-09-14 06:00:00,0.22800000000000004
2017-09-14 07:00:00,0.148
2017-09-14 08:00:00,0.033999999999999996
2017-09-14 09:00:00,0.09600000000000002
2017-09-14 10:00:00,0.254
2017-09-14 11:00:00,0.566
2017-09-14 12:00:00,0.288
