,0
2017-11-17 05:00:00,0.256
2017-11-17 06:00:00,0.5
2017-11-17 07:00:00,0.16800000000000004
2017-11-17 08:00:00,0.18800000000000003
2017-11-17 09:00:00,0.064
2017-11-17 10:00:00,0.016
2017-11-17 11:00:00,0.0
2017-11-17 12:00:00,0.010000000000000002
2017-11-17 13:00:00,0.0
2017-11-17 14:00:00,0.0
