,0
2017-11-17 06:00:00,0.010000000000000002
2017-11-17 07:00:00,0.016
2017-11-17 08:00:00,0.026000000000000002
2017-11-17 09:00:00,0.012
2017-11-17 10:00:00,0.0
2017-11-17 11:00:00,0.002
2017-11-17 12:00:00,0.004
2017-11-17 13:00:00,0.0
2017-11-17 14:00:00,0.0
2017-11-17 15:00:00,0.0
