,0
2017-11-15 11:00:00,0.0
2017-11-15 12:00:00,0.0
2017-11-15 13:00:00,0.0
2017-11-15 14:00:00,0.0
2017-11-15 15:00:00,0.0
2017-11-15 16:00:00,0.0
2017-11-15 17:00:00,0.0
2017-11-15 18:00:00,0.0
2017-11-15 19:00:00,0.0
2017-11-15 20:00:00,0.0
