,0
2017-11-17 04:00:00,0.10200000000000001
2017-11-17 05:00:00,0.08400000000000002
2017-11-17 06:00:00,0.038000000000000006
2017-11-17 07:00:00,0.006
2017-11-17 08:00:00,0.004
2017-11-17 09:00:00,0.0
2017-11-17 10:00:00,0.0
2017-11-17 11:00:00,0.0
2017-11-17 12:00:00,0.0
2017-11-17 13:00:00,0.0
