,0
2017-09-14 01:00:00,0.31600000000000006
2017-09-14 02:00:00,0.10400000000000001
2017-09-14 03:00:00,0.054000000000000006
2017-09-14 04:00:00,0.038
2017-09-14 05:00:00,0.134
2017-09-14 06:00:00,0.35200000000000004
2017-09-14 07:00:00,0.668
2017-09-14 08:00:00,0.32000000000000006
2017-09-14 09:00:00,0.148
2017-09-14 10:00:00,0.118
