,0
2017-09-14 05:00:00,0.536
2017-09-14 06:00:00,0.5359999999999999
2017-09-14 07:00:00,0.938
2017-09-14 08:00:00,0.5199999999999999
2017-09-14 09:00:00,0.12
2017-09-14 10:00:00,0.21600000000000003
2017-09-14 11:00:00,0.32000000000000006
2017-09-14 12:00:00,0.422
2017-09-14 13:00:00,0.08400000000000002
2017-09-14 14:00:00,0.132
